Date,Value
2018-01-03,1.00464558
2018-01-04,1.008088942446715
2018-01-05,1.0144189143723477
2018-01-08,1.0154591198155236
2018-01-09,1.018728766171644
2018-01-10,1.0159581193589993
2018-01-11,1.0203152792646566
2018-01-12,1.024474839376246
2018-01-16,1.0220118686806563
2018-01-17,1.0336982882356964
2018-01-18,1.0307804784144765
2018-01-19,1.039440333216561
2018-01-22,1.0457576461801212
2018-01-23,1.0462334972818625
2018-01-24,1.0452889367558464
2018-01-25,1.0481235094829835
2018-01-26,1.062312575823725
2018-01-29,1.0555953821905282
2018-01-30,1.0458947139710888
2018-01-31,1.0416593842447572
2018-02-01,1.041343042706356
2018-02-02,1.0217195891126716
2018-02-05,0.9808459217285287
2018-02-06,0.9944059008103228
2018-02-07,0.9918980290165971
2018-02-08,0.9593578123576982
2018-02-09,0.9711977076117544
2018-02-12,0.9841817565965637
2018-02-13,0.9865344135602551
2018-02-14,0.9977277612659836
2018-02-15,1.012925310162029
2018-02-16,1.0133857758787754
2018-02-20,1.004826648678699
2018-02-21,1.0001393835692751
2018-02-22,1.0011230106516218
2018-02-23,1.0153109960371873
2018-02-26,1.0258942221948104
2018-02-27,1.014255893378526
2018-02-28,1.0025073109503704
2018-03-01,0.9906587271676135
2018-03-02,1.000463662947295
2018-03-05,1.0096671282754797
2018-03-06,1.0129576334465296
2018-03-07,1.0137605340555285
2018-03-08,1.0218352178101233
2018-03-09,1.0356617110157207
2018-03-12,1.0334943921096953
2018-03-13,1.0297099113398362
2018-03-14,1.023316339529336
2018-03-15,1.0189274073812384
2018-03-16,1.0199132705942502
2018-03-19,1.0059393368825114
2018-03-20,1.0058388234239701
2018-03-21,1.001291013709353
2018-03-22,0.9781206490195218
2018-03-23,0.9607741096822461
2018-03-26,0.9821565314106095
2018-03-27,0.96870007352471
2018-03-28,0.969998247867242
2018-03-29,0.9815702784643858
2018-04-02,0.9580026288429142
2018-04-03,0.9706956271936107
2018-04-04,0.9839749375127448
2018-04-05,0.9881575984976252
2018-04-06,0.9684472833144644
2018-04-09,0.973448654988631
2018-04-10,0.9883339990790914
2018-04-11,0.9846518322821023
2018-04-12,0.9908070090439175
2018-04-13,0.9898887984644262
2018-04-16,0.9963690361913577
2018-04-17,1.0050553615214934
2018-04-18,1.0024191214093299
2018-04-19,0.9868365863363603
2018-04-20,0.9760918701108666
2018-04-23,0.9760994836274534
2018-04-24,0.9614566443557542
2018-04-25,0.962276622654893
2018-04-26,0.971094184671903
2018-04-27,0.9720006719604688
2018-04-30,0.9618123261570933
2018-05-01,0.9614702287489257
2018-05-02,0.9514688615942428
2018-05-03,0.9503003151118758
2018-05-04,0.9629325241586139
2018-05-07,0.966021987239799
2018-05-08,0.9645112544346143
2018-05-09,0.9723508597813341
2018-05-10,0.9799565493125093
2018-05-11,0.982557344194819
2018-05-14,0.9829960560490022
2018-05-15,0.976843405094507
2018-05-16,0.98259061442621
2018-05-17,0.9837750291528392
2018-05-18,0.9834276385145447
2018-05-21,0.987864932859457
2018-05-22,0.983359429080425
2018-05-23,0.9890906936729631
2018-05-24,0.9884941829665157
2018-05-25,0.9879134030942556
2018-05-29,0.9815847211635594
2018-05-30,0.9932732553379253
2018-05-31,0.9846234841848033
2018-06-01,0.9943560343991674
2018-06-04,1.0001514197873353
2018-06-05,1.0008406241307108
2018-06-06,1.007540501478798
2018-06-07,1.0045443480633356
2018-06-08,1.0122511218926862
2018-06-11,1.0143946446233836
2018-06-12,1.0172549433467744
2018-06-13,1.0131036479935693
2018-06-14,1.0163791843151528
2018-06-15,1.0197290379773616
2018-06-18,1.013542025787951
2018-06-19,1.0104373438545573
2018-06-20,1.0130483139510775
2018-06-21,1.0063101142651802
2018-06-22,1.0084867932316393
2018-06-25,0.9992685079158788
2018-06-26,1.0000210570291903
2018-06-27,0.9895695069552294
2018-06-28,0.9969576526855474
2018-06-29,0.9988972038901174
2018-07-02,1.0008086935794815
2018-07-03,0.999435534011456
2018-07-05,1.01136474657364
2018-07-06,1.020594916365007
2018-07-09,1.02511522310313
2018-07-10,1.0306830031724354
2018-07-11,1.0233681943647706
2018-07-12,1.0313148633013336
2018-07-13,1.0333060744736526
2018-07-16,1.0277942958756812
2018-07-17,1.0369220445158664
2018-07-18,1.0350045890095887
2018-07-19,1.0333388008738074
2018-07-20,1.0343216610742585
2018-07-23,1.0318693154455012
2018-07-24,1.0356679669125302
2018-07-25,1.0457775879881483
2018-07-26,1.0452275194346425
2018-07-27,1.0368723051170883
2018-07-30,1.0305786353871502
2018-07-31,1.0407656990822252
2018-08-01,1.0374516929432076
2018-08-02,1.0438015405240695
2018-08-03,1.0508642670777943
2018-08-06,1.053542237032802
2018-08-07,1.0531000969621864
2018-08-08,1.049321952930321
2018-08-09,1.0495430555590233
2018-08-10,1.0425089655235138
2018-08-13,1.0389960439125685
2018-08-14,1.0445811879265414
2018-08-15,1.039694052163956
2018-08-16,1.0481170815428598
2018-08-17,1.0537005584538008
2018-08-20,1.0564311602290004
2018-08-21,1.0555579670535131
2018-08-22,1.0540537547281432
2018-08-23,1.0515807548898752
2018-08-24,1.0561518607574985
2018-08-27,1.0627718100592078
2018-08-28,1.0611224626040228
2018-08-29,1.06687634610137
2018-08-30,1.0622632154558815
2018-08-31,1.0635154325795253
2018-09-04,1.059337975865816
2018-09-05,1.0611003223026054
2018-09-06,1.0595122052832249
2018-09-07,1.05741997593633
2018-09-10,1.0600965385278196
2018-09-11,1.06037596937441
2018-09-12,1.0656304398116914
2018-09-13,1.07260913634267
2018-09-14,1.0730702295582009
2018-09-17,1.0687829062244287
2018-09-18,1.0715459024179421
2018-09-19,1.0697039793044398
2018-09-20,1.0805475685426487
2018-09-21,1.08045986049651
2018-09-24,1.0750701593560008
2018-09-25,1.0728129312987154
2018-09-26,1.0709734111498053
2018-09-27,1.0726643068102648
2018-09-28,1.0750018568676658
2018-10-01,1.075155754133495
2018-10-02,1.074637873109844
2018-10-03,1.0733611173455597
2018-10-04,1.0635220989953558
2018-10-05,1.059232329432953
2018-10-08,1.0599151847387687
2018-10-09,1.0544274950680874
2018-10-10,1.024098322193847
2018-10-11,1.0036226846776013
2018-10-12,1.015809885698405
2018-10-15,1.0137890639860931
2018-10-16,1.0365815462034886
2018-10-17,1.0365510292427682
2018-10-18,1.0232836839784651
2018-10-19,1.0220281865280814
2018-10-22,1.0179845933297742
2018-10-23,1.013154928304256
2018-10-24,0.9878531367278831
2018-10-25,1.0001215515532538
2018-10-26,0.9865500921217709
2018-10-29,0.9836931614409973
2018-10-30,1.0015664923809788
2018-10-31,1.0059072414962984
2018-11-01,1.022318336487283
2018-11-02,1.0152023363584128
2018-11-05,1.0210579219142946
2018-11-06,1.0264333732394253
2018-11-07,1.0444726626370975
2018-11-08,1.0425217861530973
2018-11-09,1.0350476868377192
2018-11-12,1.0171684594038681
2018-11-13,1.013767892325443
2018-11-14,1.006781673098345
2018-11-15,1.017521385714504
2018-11-16,1.0214828203237953
2018-11-19,1.004199749811873
2018-11-20,0.9902919347468911
2018-11-21,0.9904526987395779
2018-11-23,0.9892789231508284
2018-11-26,0.9987680074393774
