Date,Value
2018-01-03,
2018-01-04,1.0054951266550838
2018-01-05,1.0183180855699514
2018-01-08,1.0206970739148107
2018-01-09,1.028169675154368
2018-01-10,1.0252882435584114
2018-01-11,1.0205289806314823
2018-01-12,1.0313065972277335
2018-01-16,1.0195952495750396
2018-01-17,1.024025030214089
2018-01-18,1.023997569699606
2018-01-19,1.029332186082473
2018-01-22,1.0298391929556916
2018-01-23,1.0293801355837546
2018-01-24,1.033182475399179
2018-01-25,1.0348934912986458
2018-01-26,1.044720609607751
2018-01-29,1.0454147801580211
2018-01-30,1.0326536360842904
2018-01-31,1.032477562286763
2018-02-01,1.0260330031294347
2018-02-02,1.011601734686612
2018-02-05,0.9923353821150862
2018-02-06,1.0001225325786833
2018-02-07,0.9982775638670507
2018-02-08,0.9912279829357193
2018-02-09,0.9970709554296528
2018-02-12,1.0010837438429119
2018-02-13,1.000750100474928
2018-02-14,1.0075569205840829
2018-02-15,1.013579545827869
2018-02-16,1.0139434115928254
2018-02-20,1.0126318412968331
2018-02-21,1.0090770368951947
2018-02-22,1.007426310000254
2018-02-23,1.014039968665888
2018-02-26,1.0180791061238557
2018-02-27,1.0149297466564873
2018-02-28,1.0096330182954072
2018-03-01,1.0065383399542123
2018-03-02,1.010086313209393
2018-03-05,1.0146092432695075
2018-03-06,1.0134571097229639
2018-03-07,1.0104837009881018
2018-03-08,1.0108315284455256
2018-03-09,1.017629236077332
2018-03-12,1.0153952526367642
2018-03-13,1.013019409632446
2018-03-14,1.0051265068771846
2018-03-15,1.0033550133900975
2018-03-16,1.0035803553303198
2018-03-19,0.9959570351787247
2018-03-20,0.9969049547245257
2018-03-21,0.9951440162872542
2018-03-22,0.9826775680575055
2018-03-23,0.9748922045444527
2018-03-26,0.9810925393940754
2018-03-27,0.9715545111268018
2018-03-28,0.9717996154675633
2018-03-29,0.9717020246311573
2018-04-02,0.9610304838052518
2018-04-03,0.9691536857505451
2018-04-04,0.9708225302778154
2018-04-05,0.972720903045125
2018-04-06,0.9629019058920761
2018-04-09,0.9671501276688996
2018-04-10,0.9746187705587742
2018-04-11,0.9743600820654886
2018-04-12,0.9831510318843749
2018-04-13,0.9825976632324542
2018-04-16,0.9867414829260379
2018-04-17,0.9900911898299606
2018-04-18,0.9911010869378905
2018-04-19,0.986936769952034
2018-04-20,0.9857642227231449
2018-04-23,0.9869893614208538
2018-04-24,0.9843183705446608
2018-04-25,0.9786254914036491
2018-04-26,0.9866643279540198
2018-04-27,0.9852254204742903
2018-04-30,0.9817566020728987
2018-05-01,0.9818628684874785
2018-05-02,0.9777055293997433
2018-05-03,0.982936651050195
2018-05-04,0.990411993701027
2018-05-07,0.9902252173707411
2018-05-08,0.9891188944423738
2018-05-09,0.9945329714015505
2018-05-10,0.9972600762590784
2018-05-11,0.9941757725088652
2018-05-14,0.9982585003471108
2018-05-15,0.9922352081914583
2018-05-16,0.9953491648451415
2018-05-17,0.9929339565680732
2018-05-18,0.994745437156769
2018-05-21,0.9994452065538171
2018-05-22,0.9916160989549261
2018-05-23,0.9894513899220214
2018-05-24,0.9904132260999801
2018-05-25,0.9883128744174609
2018-05-29,0.9816990008097799
2018-05-30,0.9893677126385247
2018-05-31,0.9849668211043842
2018-06-01,0.9931012998733353
2018-06-04,0.9981629162337078
2018-06-05,1.0008664363407644
2018-06-06,1.0062314405325663
2018-06-07,1.0035028217971365
2018-06-08,1.008497881920305
2018-06-11,1.000775329933264
2018-06-12,0.9978815798844984
2018-06-13,0.9912614984859135
2018-06-14,0.9997317225392698
2018-06-15,0.9977356722107927
2018-06-18,0.9979213684223185
2018-06-19,0.9964100585750967
2018-06-20,0.9985275524151163
2018-06-21,0.9912249576851327
2018-06-22,0.9827656584296144
2018-06-25,0.974934707714563
2018-06-26,0.9719519717780021
2018-06-27,0.964421258153545
2018-06-28,0.9666808710149996
2018-06-29,0.9725618943065159
2018-07-02,0.9814681786855377
2018-07-03,0.9779133560280369
2018-07-05,0.988584129434222
2018-07-06,0.9957976480147884
2018-07-09,1.0005473588556049
2018-07-10,0.9979505406096719
2018-07-11,0.9935651094133898
2018-07-12,0.997867038297973
2018-07-13,1.00003465969945
2018-07-16,1.00471647875894
2018-07-17,1.0175953798826687
2018-07-18,1.0147925382327434
2018-07-19,1.0129338102981453
2018-07-20,1.0108002729635182
2018-07-23,1.0113986139697126
2018-07-24,1.022160841413672
2018-07-25,1.0289061044593288
2018-07-26,1.0258231412420427
2018-07-27,1.0200371858399673
2018-07-30,1.0127597628034877
2018-07-31,1.016725932604446
2018-08-01,1.0119975351290709
2018-08-02,1.0164201439293685
2018-08-03,1.0217348471595853
2018-08-06,1.0196910390993983
2018-08-07,1.0151021874798605
2018-08-08,1.0058160126217246
2018-08-09,1.0091067723194793
2018-08-10,0.996760604415076
2018-08-13,0.9884129602623845
2018-08-14,0.9908875353478164
2018-08-15,0.9877809866895849
2018-08-16,0.9954144538007897
2018-08-17,1.005105242084262
2018-08-20,0.9995370230481849
2018-08-21,1.0020250865961673
2018-08-22,0.99862323059481
2018-08-23,0.9989082918776996
2018-08-24,1.0056097836060358
2018-08-27,1.0130046176329854
2018-08-28,1.0153937832733992
2018-08-29,1.018923527106329
2018-08-30,1.0135458911717514
2018-08-31,1.0148067251328385
2018-09-04,1.0140003368040567
2018-09-05,1.001802238502689
2018-09-06,0.9977245950975104
2018-09-07,0.9926923447382549
2018-09-10,0.9893175832643845
2018-09-11,0.9869705197420642
2018-09-12,0.9903220620782949
2018-09-13,1.0039094399666646
2018-09-14,1.0045328792063823
2018-09-17,0.9961292575928005
2018-09-18,1.0021732502226304
2018-09-19,1.001042270854149
2018-09-20,1.0126109329500943
2018-09-21,1.018153954239097
2018-09-24,1.010739258646051
2018-09-25,1.0063932580784942
2018-09-26,1.0045531360319684
2018-09-27,1.0099913222799866
2018-09-28,1.0102642941201374
2018-10-01,1.012132538028476
2018-10-02,1.0106204010252149
2018-10-03,1.0081282819713075
2018-10-04,1.0000521163692742
2018-10-05,0.9972237897343689
2018-10-08,0.9973613771416007
2018-10-09,0.9922327249369945
2018-10-10,0.9725987942971436
2018-10-11,0.9567656262426334
2018-10-12,0.9640458796092468
2018-10-15,0.9658663068789051
2018-10-16,0.9762098375764906
2018-10-17,0.9753910787476278
2018-10-18,0.9682498805805044
2018-10-19,0.9674450668531053
