Date,Consumer,Manuf,HiTec,Hlth,btc,eth
2018-11-13,14012.17197084138,9420.687271103508,11055.35962730209,27508.88025753529,6359.490234375,206.8260040283203
2018-11-14,13912.685549848407,9407.498308923963,10960.283534507293,27233.791454959937,5738.35009765625,181.39700317382812
2018-11-15,13902.946669963512,9513.803039814804,11203.601828973357,27625.958051911355,5648.02978515625,180.80599975585935
2018-11-16,13937.70403663842,9534.733406502395,11177.833544766716,27940.893973703147,5575.5498046875,175.177001953125
2018-11-19,13894.49715412484,9347.85263173495,10731.837986330524,27569.280083852896,4871.490234375,149.1750030517578
2018-11-20,13683.300797382144,9198.28698962719,10570.860416535566,27301.858067039524,4451.8701171875,130.33900451660156
2018-11-21,13609.41097307628,9247.037910672214,10673.397762575962,27168.07896251103,4602.169921875,136.7010040283203
2018-11-23,13618.937560757431,9228.543834850869,10600.818657790443,27208.8310809548,4347.10986328125,123.2959976196289
2018-11-26,13638.004073342494,9328.212108267257,10831.916504530278,27448.2687944672,3779.1298828125,108.33499908447266
2018-11-27,13699.375091672537,9265.713087141865,10818.91820472484,27601.979099716216,3820.719970703125,110.01000213623048
2018-11-28,13840.478655116762,9449.174206267277,11170.5330463784,28314.110160488897,4257.419921875,122.43800354003906
2018-11-29,13841.862702982273,9462.40305015605,11134.78734062999,28362.24414776173,4278.8466796875,117.54264831542967
2018-11-30,13966.439467309112,9572.16692553786,11232.773469227532,28782.0053611486,4017.2685546875,113.17141723632812
2018-12-03,13974.819330989496,9691.819012107084,11411.37456738825,28888.49878098485,3894.130859375,108.92501831054688
2018-12-04,13685.540570838011,9333.22170865912,10978.883471284234,28137.397812679243,3956.893798828125,110.21418762207033
2018-12-06,13633.535516668828,9253.889324135518,11026.092670210755,28173.97642983573,3521.101806640625,91.76105499267578
2018-12-07,13418.12565550546,9043.826036477642,10673.257704764012,27466.809621446853,3419.937255859375,93.29456329345705
2018-12-10,13385.922153932248,9053.774245117767,10816.279358007852,27639.850522061966,3502.656005859375,91.68565368652344
2018-12-11,13456.86754134809,9026.612922382414,10841.15680053127,27728.298043732568,3424.588134765625,88.94530487060547
2018-12-12,13446.102047315013,9097.020503176996,10951.736599896689,27944.57876847368,3486.9501953125,90.59329986572266
2018-12-13,13434.000555472428,9077.916760120324,10944.070384276762,27869.1284057988,3313.67724609375,86.53931427001953
2018-12-14,13209.652746196036,8984.414217491085,10708.772871014811,26916.00421432048,3242.48486328125,84.30829620361328
2018-12-17,12971.878996764506,8772.382041958295,10442.12442652654,26321.160521184,3545.86474609375,95.13382720947266
2018-12-18,12791.56987870948,8829.402525231024,10540.280396135891,26136.91239753571,3696.05908203125,101.11245727539062
2018-12-19,12644.46682510432,8679.302682302095,10335.798956450855,25750.08609405218,3745.95068359375,101.2685775756836
2018-12-20,12467.44428955286,8536.962118312342,10148.720995339094,25502.88526754928,4134.44140625,116.21687316894533
2018-12-21,12279.185880780611,8443.909231222737,9827.006539786846,25112.691122955777,3896.543701171875,109.49623107910156
2018-12-24,11974.662070937253,8164.415835669264,9600.00268871777,24517.52034334172,4078.59912109375,140.23800659179688
2018-12-26,12288.398217195809,8544.877613611452,10176.002850040835,25694.36131982212,3857.297607421875,131.86563110351562
2018-12-27,12369.501645429298,8673.050777815622,10257.410872841165,25933.318880096467,3654.83349609375,116.57591247558594
2018-12-28,12360.842994277496,8647.031625482176,10238.947533270051,26000.745509184715,3923.918701171875,137.6470184326172
2018-12-31,12385.564680266052,8738.690160712285,10310.62016600294,26416.75743733167,3742.700439453125,133.36825561523438
2019-01-02,12350.885099161307,8766.653969226565,10321.961848185543,26157.87321444582,3943.409423828125,155.0476837158203
2019-01-03,12259.488549427511,8531.707642851292,9871.924311604656,25600.710514978124,3836.7412109375,149.135009765625
2019-01-04,12579.461200567572,8850.79350869393,10311.224943471065,26486.495098796368,3857.717529296875,154.58193969726562
2019-01-07,12553.04433204638,8904.783349096964,10408.150457939691,26796.387091452285,4025.248291015625,151.69921875
2019-01-08,12711.212690630164,9015.202662625768,10527.844188205998,27053.63240753023,4030.847900390625,150.35963439941406
2019-01-09,12609.522989105122,9046.755871944955,10633.122630088055,27134.793304752817,4035.29638671875,150.80311584472656
2019-01-10,12667.526794855004,9139.93745742599,10679.908369660445,27205.343767345177,3678.924560546875,128.62518310546875
