Date,Consumer,Manuf,HiTec,Hlth,btc,eth
2018-03-14,-0.008032171697264267,-0.009949330853668103,-0.0005001250416821317,-0.005314094823768765,-0.10603202002040293,-0.11742068611868112
2018-03-15,-0.00904074465214907,-0.0016012813669739904,-0.0007002451143936481,-0.0039076248310170765,0.0037476840392196608,-0.004874375872141854
2018-03-16,-0.0017014466397575704,0.004191204618468052,-0.0002000200026670447,0.00209779808214612,0.00450614197866649,-0.015891906769594708
2018-03-19,-0.009848336054814293,-0.009242581366932658,-0.019386713800190095,-0.017960325376993096,0.03445455795110484,-0.07762927846492976
2018-03-20,-0.003706861931326512,0.0021975835434872013,-0.00010000500033334732,0.001998002662673058,0.03224371887087316,0.0008061302275428419
2018-03-21,-0.012072581234269249,0.0017983819413793973,-0.005012541823544286,-0.0011006054440328929,0.0017722101148143986,0.008145506469574817
2018-03-22,-0.010656580188528888,-0.03097480429943064,-0.02593338202650443,-0.029634805129690626,-0.022745729727735496,-0.04000767403148597
2018-03-23,-0.011870172570487558,-0.014606152389362002,-0.025112700815075214,-0.02214336468568997,0.017168711059965366,-0.0001538148691795059
2018-03-26,0.013607003406217165,0.023130417388854466,0.0368139731227164,0.019508466388043013,-0.07847888972440469,-0.0965580061833739
2018-03-27,-0.0005001250416822429,-0.01176898359999889,-0.03355678352884287,-0.01612938192988353,-0.04692919680936608,-0.0848000418259061
2018-03-28,0.009653257028138346,-0.004208844774054793,-0.00904074465214907,0.004191204618468052,0.01538459954530477,-0.008561022980050192
2018-03-29,0.00727348396649847,0.015873349156290382,0.020194707285519253,0.007472014838700836,-0.10442950860100436,-0.1451898674275425
2018-04-02,-0.021019367224075457,-0.02449763160040035,-0.024497631600400235,-0.027679569106742276,-0.01149532159013597,0.0011833374995059314
2018-04-03,0.01400151963581361,0.015774919115362676,0.009356094924025029,0.012817503710614343,0.051223352843477454,0.07589183858341894
2018-04-04,0.015873349156290163,0.007174203748000233,0.01400151963581383,0.01607018017749446,-0.08422475580705478,-0.09123042884171902
2018-04-05,0.006379606964038988,0.010247316451549499,0.004091617903253115,-0.003104814953478645,-0.006201068910304803,0.007041357711370374
2018-04-06,-0.010353412079491373,-0.02419023880121767,-0.024087795529089982,-0.02490763570618512,-0.026050420941338085,-0.03436754660917921
2018-04-09,0.002297359048683237,-0.0011006054440330039,0.006379606964038988,0.012620031356102198,0.02005134038409015,0.07349975392724761
2018-04-10,0.005385472276337888,0.017250353406527672,0.023325825303496757,0.01833095668472342,0.009412414998555812,0.03868004263577065
2018-04-11,-0.0008003201707690441,-0.005615738785635968,-0.0039076248310170765,-0.005314094823768653,0.019352815614150316,0.038587468757648846
2018-04-12,-0.0013008457330480696,0.009950330853168092,0.012126179797840555,0.007174203748000453,0.12412693581038274,0.1353492561270013
2018-04-13,0.0037927982386962624,-0.0028039273327342593,-0.004409708488700073,-0.0021022080918701985,0.0008501580097129826,-0.0004180362999480971
2018-04-16,0.007074913671961985,0.009257021262676848,0.007372754329413157,0.002995508979798371,0.020397289485947025,0.036685751836032496
2018-04-17,0.0015987213636970735,0.009653257028138346,0.020194707285519253,0.00727348396649847,-0.01962125912828721,-0.016277789211940966
2018-04-18,-0.011060947359424948,0.003593535510130218,-0.0008003201707690441,0.0001999800026662447,0.03253592757494634,0.04261684277122201
2018-04-19,-0.029943876373072074,-0.010959840236342012,-0.010454457903859097,-0.007629027164491163,0.015906496489625957,0.07892965684136159
2018-04-20,-0.015215165806480151,-0.008536331022286335,-0.014098924379501535,-0.005917473764037623,0.06437648463049019,0.08086315837885373
2018-04-23,0.002496880198586924,-0.0032051309489482243,-0.003405793134832821,0.0023971245997214514,0.009568750776767585,0.042652386058835694
2018-04-24,-0.010858743334875945,-0.024600116868232463,-0.01959064976500415,-0.008738065943285188,0.08235319918742609,0.09722577979334102
2018-04-25,-0.0010005003335836456,0.003593535510129997,-0.002803927332734148,0.0032945669494301114,-0.09193210663750347,-0.14036877361873615
2018-04-26,0.0046889894861314695,0.0012991557316201288,0.018723613998102292,0.013508350024792299,0.04808821013231678,0.07418840860513809
2018-04-27,0.005882663158155512,-0.004912044361020529,-0.0039076248310170765,0.0037927982386962624,-0.0322395933068439,-0.024091170742194634
2018-04-30,-0.008132983230188991,-0.012275030875612691,-0.005314094823768765,-0.01562138090295678,0.027816756035231743,0.034768564726741454
2018-05-01,-0.0091416579172835,-0.002904213147389827,0.011928570865273812,0.002496880198587146,-0.01324016669459219,0.005491436631717084
2018-05-02,-0.01673932400429811,-0.00823380492710343,-0.0010005003335835344,-0.012275030875612578,0.012739001376982891,0.019895408016830027
2018-05-03,-0.0013008457330479584,0.0007996801705642441,0.0023971245997214514,-0.005515180688110111,0.05353715789106724,0.12615675422370723
2018-05-04,0.012718772407774612,0.014100124378781408,0.018429135468367143,0.009157937784765724,-0.004433170333562973,0.007770447553508005
2018-05-07,-0.0002000200026670447,0.005882663158155512,0.008860628432196467,0.0005998200719675495,-0.034369951142338984,-0.04145078870047754
2018-05-08,-0.003807238342954289,0.0021975835434872013,0.0031948908965192886,-0.00571630699610908,-0.014853101418770562,-0.0011522520118055915
2018-05-09,0.0020977980821463415,0.009058844488346146,0.013705647056111967,0.009851316050374202,0.009737078547251641,-0.000773314548468718
2018-05-10,0.006677654753240717,0.005982071677547469,0.011038847115216448,0.008166562666393401,-0.03062326710905233,-0.03379458908126917
2018-05-11,-0.003506139329287813,0.0002999550089974985,-0.0024028846163102035,0.015085637418040735,-0.0689361065966995,-0.06782360488579307
2018-05-14,-0.0025031302181182545,0.0004998750416514367,-0.001200720576518877,0.004888034072775866,0.03209219428812594,0.0723125345811534
2018-05-15,-0.002904213147389827,-0.004108428044543414,-0.009747351454880074,-0.009343515003152466,-0.023964474196194036,-0.030122798034902535
2018-05-16,0.005584378293900443,0.006776984279023669,0.004688989486131248,0.006280237957150456,-0.016772482047846687,-0.0025721561341447
2018-05-17,0.0040916179032535575,0.004290781417156246,-0.0036064955941118556,-0.0011006054440331151,-0.03335153970564195,-0.04986585214326335
2018-05-18,-0.00420884477405457,0.00209779808214612,-0.0020020026706731903,0.0030952049073025216,0.019168176638719434,0.03176513015845464
2018-05-21,0.002496880198587146,0.01242251999855689,0.007868958378695418,-0.002402884616310426,0.020159160351513262,0.006967621225034905
2018-05-22,-0.0031048149534787565,-0.009545412843531385,-0.004108428044543302,-0.002402884616310315,-0.045839471398213046,-0.07647729866506857
2018-05-23,0.007372754329413157,0.0020977980821463415,0.007968169649177102,0.005584378293900885,-0.06206765944472573,-0.10430081663070986
2018-05-24,0.0008995952428357721,9.99950003330753e-05,-0.0007002451143934259,-0.0028039273327342593,0.0038982826938899168,0.03066024240791282
2018-05-25,0.00029995500899816443,-0.0015011261262668691,-0.0002000200026670447,-0.0011006054440331151,-0.014229521588760126,-0.025278813356298172
2018-05-29,-0.0013008457330479584,-0.0116678048676821,-0.006521216990265463,-0.0077297980619412685,-0.0010098883107376897,-0.03705935849950558
2018-05-30,0.01173092287569848,0.011533235813673085,0.008166562666393401,0.014888612493750559,-0.008880942351451794,-0.010307801269696066
2018-05-31,-0.011263192278710714,-0.015418252728380644,-0.0008003201707691552,-0.0062192998139169444,0.011764678499798073,0.03175510622710342
2018-06-01,0.001998002662673058,0.009950330853168092,0.01872361399810251,0.011928570865273812,0.006289122618005123,0.004142763130314408
2018-06-04,0.007769737264360694,0.004091617903253779,0.00767050630421974,0.0036931718376176062,-0.00358397342882636,0.022066788791977654
2018-06-05,-0.0022024235552000394,0.002696361547742312,0.0046889894861314695,-0.0007002451143934259,0.015749961130953748,0.027146566799359166
2018-06-06,0.0018981972830802655,0.01143437762566295,0.005087039048557209,0.009157937784765724,0.002645286611436144,-0.003582553503241214
2018-06-07,0.0003999200213268913,0.0006997551142734868,-0.010151351056375131,-0.004610612557683294,0.0031646133192780724,-0.0031955716163963974
2018-06-08,0.015085637418041174,0.004191204618468052,0.001199280575482187,0.006876303939432064,-0.006968564365645907,-0.006814430549556867
2018-06-11,0.008067371077758793,0.0001999800026660227,0.000799680170564466,-0.0020020026706730793,-0.09889802411309356,-0.11966898112338091
2018-06-12,0.004888034072775866,-0.0006001800720324606,0.005882663158155291,0.0010993954433008424,-0.04813047339938324,-0.07078005409649209
2018-06-13,-0.004108428044543191,-0.008738065943285411,-0.002302649062675669,-0.0015011261262669801,-0.035954273506747965,-0.03972248543227401
2018-06-14,0.0028958031120256893,-0.00190180728959622,0.006081470315867954,0.005783244755727361,0.049982602628063255,0.08478097371616508
2018-06-15,0.011829751753577,-0.0008003201707692663,-0.0038072383429540663,0.0022973590486834584,-0.033321874056011454,-0.05688027313368686
2018-06-18,-0.010656580188528888,-0.00571630699610908,0.002796087302001188,-0.007830579115188564,0.042191279404934466,0.0552415549769621
2018-06-19,0.0028958031120256893,-0.01633265462089772,-0.007931370326280392,0.004788516731797094,0.00520115825376602,0.036084751047067314
2018-06-20,0.0015987213636970735,0.0008995952428362159,0.0022973590486834584,0.005286004429237438,0.0009758784644155417,-0.003144529821688605
2018-06-21,-0.0021022080918699755,-0.0105555139395167,-0.009040744652148958,-0.006823225348125537,-0.006931549314601128,-0.016737336937170093
2018-06-22,0.004788516731796873,0.005186526687300154,-0.004711079730119447,0.001698556635581512,-0.10092513460307667,-0.12410388593076904
2018-06-25,0.0017983819413793973,-0.010656580188528888,-0.021734492146006094,-0.011162064706191918,0.026838873122114117,-0.011892653014840325
2018-06-26,-0.002302649062675558,0.0028958031120256893,0.004390348301292854,-0.00030004500900199243,-0.025199768617492124,-0.06168913248142701
2018-06-27,-0.0066218763088869695,-0.00772979806194138,-0.015012120120503509,-0.013896105192111352,0.010360226200307545,0.021924273314522662
2018-06-28,0.008959741371471801,0.003693171837617828,0.010148331051815136,0.006876303939432064,-0.04207551892667362,-0.04626546508925199
2018-06-29,-0.003004509020298836,0.007074913671961764,0.0007996801705642441,0.003992021269537457,0.051961304162501123,0.031793045507999364
2018-07-02,-0.004208844774054682,-0.0007002451143936481,0.01064316009847976,0.004489905272852001,0.061719329676020895,0.08638214030524335
2018-07-03,0.0030952049073025216,-0.00430927158809818,-0.011162064706191918,0.0031948908965192886,-0.012871725512867362,-0.02374029346110176
2018-07-05,0.013607003406216728,0.009554212804811491,0.013508350024792299,0.01064316009847976,0.01663832736937995,0.021771377371764104
2018-07-06,0.004091617903253779,0.002397124599721894,0.01242251999855711,0.017741681476157126,0.005162002311365564,-0.000843491789187592
2018-07-09,-0.002703651574314823,0.011137744410456021,0.008265744417032593,0.0038924147153438535,0.01017507520741219,0.005616992317379507
2018-07-10,0.009653257028138346,0.006975613736425138,0.0013990209137074087,0.0022973590486834584,-0.06302716705344925,-0.09282857467754234
2018-07-11,-0.0018016219466282088,-0.015215165806480377,-0.0059174737640377345,-0.007226045091739471,0.010178711879892067,0.027458683518895487
2018-07-12,-0.0020020026706730793,0.005882663158155291,0.018036362486098575,0.012521280553671691,-0.026285767240593776,-0.03752242625700332
2018-07-13,0.0021975835434872013,0.005783244755727361,-0.00040008002133980235,9.999500033329732e-05,0.001482289507841217,0.009149463883766123
2018-07-16,-0.005716306996109192,-0.004108428044543191,-0.003506139329287479,-0.007326775386460855,0.07765193290630984,0.10204921395064641
2018-07-17,0.008563230660487814,0.008067371077759013,0.008364916331627672,0.010148331051815136,0.08243286458020968,0.04145414469647052
2018-07-18,-0.006420567802922695,0.0027960873020009664,-0.0011006054440328929,-0.001200720576518877,0.006771106197490973,-0.04175583714512209
2018-07-19,0.0013990209137074087,-0.001601281366973768,-0.0009004052431641551,-0.005515180688110111,0.012951038487558252,-0.02293258202369056
2018-07-20,0.006081470315867954,-0.0016012813669741017,-0.00010000500033323629,-0.0019018072895963312,-0.015212500162381477,-0.04112421437612502
2018-07-23,-0.006219299813917056,-0.008233804927103653,0.004290781417156246,0.0018981972830802655,0.04740008411185143,0.00034384917038631684
2018-07-24,-0.0005001250416821317,0.007968169649176881,0.00209779808214612,0.005882663158155512,0.0884546416030793,0.06133763349283384
2018-07-25,0.006776984279023669,0.006578315360122507,0.014593002302900086,0.012027380212718455,-0.029254690417220935,-0.014456014180329648
2018-07-26,0.000999500333083645,0.010445257861538604,-0.011870172570487333,-0.0032051309489484468,-0.028491418656974198,-0.01805869322650451
2018-07-27,-0.002102208091870087,-0.0012007205765187658,-0.0203047533403645,-0.011465478109277984,0.02648726157352419,0.012057509006291883
2018-07-30,-0.0008003201707692663,-0.007629027164491275,-0.018367657358184814,-0.0018016219466283198,0.0018929037555089347,-0.027161167884711616
2018-07-31,0.004390348301292854,0.017938145131012998,0.005286004429237438,0.01242251999855711,-0.05013794188199755,-0.05212255853920234
2018-08-01,-0.010353412079491486,-0.011667804867681987,0.008265744417032593,0.003394233068015617,-0.02019234469295715,-0.03070632067994757
2018-08-02,0.006677654753240497,0.00029995500899794244,0.01400151963581361,0.004489905272852001,-0.0076040421112573775,-0.01950222355101457
2018-08-03,0.01626697246387172,0.0036931718376176062,0.0017983819413793973,0.0021975835434872013,-0.017699946974245928,0.013578513250281333
2018-08-06,-0.00030004500900199243,0.0015987213636972951,0.0074720148387010564,0.002895803112025468,-0.06711595979730203,-0.028135503128411964
2018-08-07,-0.0062192998139168326,0.003493889254255617,0.0038924147153438535,-0.00040008002133980235,-0.028995953086401502,-0.06723563897735169
2018-08-08,-0.008738065943285299,-0.004008021397538934,0.001698556635581512,-0.0014009809156279892,-0.06853482384772068,-0.06408569390267954
2018-08-09,0.004390348301292854,-0.00440970848869985,0.0005998200719677714,-0.0009004052431641551,0.040774573013564665,0.02485587234870183
2018-08-10,-0.006923915072824198,-0.01035341207949171,-0.0068232253481257605,-0.003405793134832821,-0.06016427603596317,-0.08983926605487728
2018-08-13,-0.0038072383429540663,-0.005816885321564851,-0.002904213147389827,-0.001200720576518877,0.018083705994485052,-0.15394671800281112
2018-08-14,0.007571265496318126,0.004987541511038968,0.006180859075081099,0.002596625847265914,-0.015661306329478587,-0.02675301792831001
2018-08-15,-0.0004000800213394692,-0.008233804927103542,-0.010353412079491486,-0.002402884616310315,0.017398593339543036,0.012229018134823305
2018-08-16,0.006180859075081099,0.013014937077494763,0.002696361547742533,0.009950330853168092,0.004146085616168998,0.019923087694586002
2018-08-17,0.007868958378695418,0.004290781417156467,0.0021975835434872013,0.0055843782939006634,0.038083278208336936,0.09176410822409496
2018-08-20,0.002496880198586924,0.00578324475572714,-0.00040008002133958025,0.0021975835434872013,-0.042227815819996115,-0.14060717307718867
2018-08-21,-0.009343515003152466,0.005783244755727361,0.002995508979798371,0.00029995500899794244,0.028168761359932258,0.027431380523562456
2018-08-22,-0.0063199287448193475,-0.007125324942588515,0.005484930230569524,0.0036931718376176062,-0.017419128922693004,-0.038332125463733366
2018-08-23,-0.002703651574314823,-0.006118681008177066,0.0015987213636970735,-0.0017014466397575704,0.02450168206824125,0.021016556023293644
2018-08-24,-0.0018016219466282088,0.007372754329412716,0.011335509663745679,0.003493889254255838,0.027928230011097385,0.020937419086688197
2018-08-27,0.0015987213636970735,0.011335509663745897,0.009356094924025029,0.004888034072775866,0.02421066676691009,0.009272403329145957
2018-08-28,-0.0062192998139167215,-0.0006001800720325716,0.0021975835434872013,9.999500033329732e-05,0.030277809712914813,0.037441098372668784
2018-08-29,0.002995508979798371,0.001998002662673058,0.009058844488346146,0.008265744417032593,-0.006945951847084595,-0.02453809081134932
2018-08-30,-0.006420567802922695,-0.008536331022286224,-0.002703651574314823,0.00029995500899794244,-0.009829420799983127,-0.018161804248485593
2018-08-31,0.001998002662673058,-0.00040008002133958025,0.001698556635581512,0.001199280575482187,0.008469072019252824,-0.0038829027571599746
2018-09-04,-0.0013008457330479584,-0.005213567052887434,-0.0027036515743149346,-0.006722545760826811,0.045021099837277645,0.00956175776938273
2018-09-05,0.00876150566857267,0.0074720148387010564,-0.013997509643853887,0.0001999800026662447,-0.08041781637747243,-0.20685973014550266
2018-09-06,0.0039920212695372355,9.999500033329732e-05,-0.007226045091739471,-0.00481155699722197,-0.03958783805725853,-0.009149412691398776
2018-09-07,-0.0035061393292873675,-0.0032051309489483358,-0.0019018072895964425,0.0006997551142732649,-0.009556698168818017,-0.058181225380034014
2018-09-10,0.003493889254255838,0.00209779808214612,0.003493889254255838,0.0010993954433010642,-0.021470246884650407,-0.09722777666014625
2018-09-11,-0.0039076248310170765,-0.0002000200026672668,0.007074913671961985,0.00029995500899794244,-0.0013437780737511058,-0.06289214973606629
2018-09-12,0.013607003406216947,0.0029955089797981493,-0.0039076248310170765,0.0032945669494301114,0.004829112103060521,-0.009419259630456542
2018-09-13,0.000799680170564466,0.006180859075081099,0.010544213875671097,0.010247316451549719,0.025723516554865874,0.14224124368727617
2018-09-14,-0.00040008002133969133,0.004390348301293075,0.0012991557316201288,-0.002603385870115039,-0.0007060768656483014,0.0018671062667101883
2018-09-17,0.0013990209137074087,0.0018981972830802655,-0.015113637810048184,-0.006923915072824198,-0.03619457011966312,-0.06776605933347653
2018-09-18,-0.006823225348125537,0.0064789660977090735,0.00598207167754769,0.00727348396649847,0.01424242361641818,0.05935298687833459
2018-09-19,-0.0026033858701149278,0.0030952049073025216,-0.0029042131473899385,-0.0039076248310170765,0.004266345706214488,-2.863221233072295e-05
2018-09-20,0.010939940038334263,0.008166562666393401,0.010346292054144267,0.010544213875671097,0.01875390373168553,0.06732111261516943
2018-09-21,0.0009995003330834232,0.0015987213636972951,-0.0039076248310171875,9.999500033329732e-05,0.032486665751885406,0.09342171925715476
2018-09-24,-0.014809115653708226,-0.011971371781220184,0.004489905272852222,0.0046889894861314695,-0.020936438692687763,-0.07516045477929438
2018-09-25,-0.005113049386823014,-0.004309271588098626,0.0023971245997214514,-0.00020002000266693365,-0.02284124873972531,-0.04573333004473288
2018-09-26,9.999500033329732e-05,-0.005414632701498619,-0.0033054570087265927,0.0004998750416509929,0.007499922625336217,-0.012239095985688522
2018-09-27,-0.0013008457330480696,-0.0018016219466283198,0.006776984279023669,0.0037927982386962624,0.027598692087246655,0.056940142278470704
2018-09-28,0.002696361547742533,0.00029995500899794244,0.001998002662673058,0.0032945669494301114,-0.004897601761743681,-0.02702344344998183
2018-10-01,-0.0036064955941116326,0.0050870390485574304,0.0007996801705640222,-0.00030004500900199243,-0.008238038938529965,0.03692637735774037
2018-10-02,0.001199280575481965,0.0032945669494301114,-0.002703651574314823,-0.003907624831016965,-0.005099772645630063,-0.015665844601150027
2018-10-03,-0.005816885321564851,-0.0005001250416822429,0.004390348301292854,-0.0007002451143934259,-0.00819539381745712,-0.029899255690909544
2018-10-04,-0.0006001800720324606,-0.008132983230188991,-0.018673265265621256,-0.012882625831013718,0.011331035300968855,0.007811092638612342
2018-10-05,0.001698556635581512,-0.007629027164491163,-0.011971371781219846,-0.0017014466397575704,0.0069383488553248175,0.023935194335374
2018-10-08,0.012126179797840555,0.0001999800026662447,-0.01116206470619203,-0.0033054570087264813,0.004482214661502917,0.007240855650215767
2018-10-09,-0.004711079730119335,-0.018062142818408518,0.0005998200719675495,0.0006997551142732649,-0.0014426384505712788,-0.00556828753793708
2018-10-10,-0.017247893409553506,-0.03272982462291888,-0.046672408198430666,-0.02696018158278308,-0.008634710127935695,-0.009754314692389073
2018-10-11,-0.021325786714752316,-0.02193890751875374,-0.010252376464351353,-0.024805118918971115,-0.051295382144624056,-0.17512863011621937
2018-10-12,0.004290781417156246,0.004987541511038747,0.026252371144065915,0.01616858116158369,0.0029271598167849833,0.03743329618455091
2018-10-15,0.007174203748000453,0.0006997551142732649,-0.011768983599999002,-0.007427515828796584,0.05003871210879862,0.06387998127801459
2018-10-16,0.012620031356102198,0.019508466388043228,0.030141156911986808,0.02936460862990398,-6.521446177784128e-05,0.001981785283371043
2018-10-17,0.0008995952428359939,-0.0053140948237691,-0.0038072383429540663,0.006081470315867954,-0.00786572755709154,-0.014559129722059349
2018-10-18,-0.0029042131473897156,-0.017553159247588816,-0.02193890751875374,-0.013591953519467084,-0.010401673695689338,-0.018181150949301464
2018-10-19,0.008959741371471801,0.0008995952428359939,-0.005113049386823238,-0.011667804867681987,-0.0017462065653074937,0.0018423947039989666
2018-10-22,-0.007024614936964466,-0.0047110797301196695,0.007174203748000453,-0.008132983230188878,0.003358409940001427,0.0015548010908477386
2018-10-23,0.002995508979798371,-0.014200349401141288,-0.004309271588098403,-0.0059174737640378455,-0.0017619397642864927,0.0014300026140695468
2018-10-24,0.0004998750416507709,-0.02644665001498339,-0.046672408198430666,-0.038117322113128044,0.0030990249977650625,-0.0023714256807836655
2018-10-25,0.002895803112025468,0.010841023177874987,0.030432207120201914,0.01074209653190225,-0.0030141263870882,-0.005573510159979367
2018-10-26,-0.016942720730311913,-0.01106094735942506,-0.01867326526562137,-0.008536331022286448,-0.00023782477161892504,0.0030045762369807364
2018-10-29,0.01291622526654623,-0.012983927558294786,-0.02030475334036416,0.00029995500899794244,-0.022194383606997586,-0.0303686108211222
2018-10-30,0.018821754240587886,0.023618865598633812,0.017938145131012998,0.01242251999855689,0.00025896418864301634,0.0015653670578776185
2018-10-31,-0.008838948667204615,0.009157937784765945,0.023911820046313093,0.0003999200213268913,-0.0026336269445917018,-0.0008862328157681764
2018-11-01,0.00598207167754769,0.02849027039962764,0.010544213875670876,0.02127213527553977,0.009479090296346939,0.007525517212706533
2018-11-02,-0.00793137032628028,0.0008995952428357721,-0.015113637810048184,-0.006621876308886858,0.0016700572222643,0.008825937884946199
2018-11-05,0.013508350024792299,0.0036931718376176062,-0.005113049386823014,0.006677654753240497,0.0048750831799336605,0.04128227074821969
