Date,Consumer,Manuf,HiTec,Hlth
2018-04-10,13800.130407886965,9744.220433054183,10820.984635610344,25361.437925200054
2018-04-11,13789.090303560655,9689.652798629078,10778.782795531464,25227.022304196496
2018-04-12,13771.164486166026,9786.54932661537,10910.283945636947,25408.656864786713
2018-04-13,13823.494911213458,9759.146988500846,10862.278696276146,25355.29868537066
2018-04-16,13921.641725083075,9849.907055493904,10942.65955862859,25431.36458142677
2018-04-17,13943.916351843209,9945.451153932196,11165.889813624612,25617.013542871187
2018-04-18,13790.533271972934,9981.254778086352,11156.957101773713,25622.13694557976
2018-04-19,13383.712540449733,9872.45910100521,11040.924747915265,25427.408704793354
2018-04-20,13181.618481088943,9788.543198646666,10886.35180144445,25277.386993435073
2018-04-23,13214.572527291664,9757.219860410998,10849.33820531954,25338.052722219316
2018-04-24,13071.855143996914,9520.119417803011,10638.861044136342,25117.61166353601
2018-04-25,13058.783288852917,9554.391847707102,10609.072233212759,25200.49978202568
2018-04-26,13120.159570310525,9566.812557109122,10809.58369842048,25543.22657906123
2018-04-27,13197.568511775356,9519.935175579287,10767.42632199664,25640.29084006166
2018-04-30,13090.668206829976,9403.79196643722,10710.358962490058,25242.866332040707
2018-05-01,12971.543126147822,9376.520969734553,10838.883270039938,25305.973497870807
2018-05-02,12756.215510253769,9299.63349778273,10828.044386769898,24997.240621196783
2018-05-03,12739.63243009044,9307.073204580955,10854.031693298146,24859.755797780203
2018-05-04,12902.699725195596,9439.233644086004,11055.916682793491,25088.46555111978
2018-05-07,12900.119185250558,9494.925122586112,11154.314341270352,25103.518630450453
2018-05-08,12851.098732346605,9515.8139578558,11190.008147162418,24960.428574256886
2018-05-09,12878.086039684533,9602.40786487229,11344.43025959326,25207.53681714203
2018-05-10,12964.369216150419,9660.022312061523,11470.353435474746,25414.238619042593
2018-05-11,12918.993923893893,9662.920318755141,11442.824587229607,25800.535046052042
2018-05-14,12886.696439084159,9667.751778914519,11429.093197724931,25926.957667777693
2018-05-15,12849.325019410815,9628.113996620968,11318.230993706999,25685.83696146736
2018-05-16,12921.281239519516,9693.58517179799,11371.42667937742,25847.657734324606
2018-05-17,12974.258492601546,9735.26758803672,11330.489543331661,25819.225310816848
2018-05-18,12919.76660693262,9755.711649971598,11307.828564244997,25899.264909280384
2018-05-21,12952.066023449952,9877.658045596241,11397.160409902534,25837.10667349811
2018-05-22,12911.914618777257,9783.820294163077,11350.432052221933,25775.097617481715
2018-05-23,13007.46278695621,9804.366316780819,11441.23550863971,25919.438164139614
2018-05-24,13019.169503464469,9805.346753412497,11433.22664378366,25846.863737280022
2018-05-25,13023.075254315509,9790.63873328238,11430.939998454904,25818.432187169015
2018-05-29,13006.145256484899,9677.067323976304,11356.638888464948,25619.630259327812
2018-05-30,13159.61777051142,9789.321304934429,11449.76332735036,26003.924713217726
2018-05-31,13012.230051481692,9639.544688968932,11440.60351668848,25842.70037999578
2018-06-01,13038.254511584655,9735.940135858622,11656.830923153891,26152.81278455573
2018-06-04,13139.952896775016,9775.857490415643,11746.588521262176,26249.578191858585
2018-06-05,13111.045000402111,9802.252305639764,11801.797487312107,26231.203487124283
2018-06-06,13135.955985902876,9914.978207154621,11861.986654497401,26472.53055920583
2018-06-07,13141.210368297236,9921.91869189963,11742.180589286978,26350.75691863348
2018-06-08,13340.956765895355,9963.590750405607,11756.271205994124,26532.57714137205
2018-06-11,13449.018515699107,9965.583468555687,11765.676222958919,26479.511987089307
2018-06-12,13514.918706426031,9959.604118474554,11835.093712674376,26508.639450275106
2018-06-13,13459.507539729684,9872.955562643825,11807.872997135224,26468.876491099694
2018-06-14,13498.540111594899,9854.1969470748,11879.90102241775,26622.395974748073
2018-06-15,13659.172738922878,9846.31358951714,11834.757398532562,26683.627485489993
2018-06-18,13514.385507890294,9790.189602056891,11867.894719248452,26475.49519110317
2018-06-19,13553.577225863175,9631.58853050357,11774.138350966388,26602.577568020464
2018-06-20,13575.262949424558,9640.256960181023,11801.21886917361,26743.571229130976
2018-06-21,13546.754897230767,9539.034262099123,11695.007899351047,26561.714944772884
2018-06-22,13611.779320737473,9588.63724026204,11640.041362224096,26606.869860179
2018-06-25,13636.2805235148,9486.997685515262,11389.780472936278,26311.533604731012
2018-06-26,13604.917078310717,9514.509978803255,11439.895507017198,26303.640144649595
2018-06-27,13515.124625593866,9441.24825196647,11269.441063962642,25940.64991065343
2018-06-28,13636.760747224209,9476.180870498747,11384.389362815062,26119.640395036935
2018-06-29,13595.850464982535,9543.461754679289,11393.496874305312,26224.118956617083
2018-07-02,13538.74789302961,9536.781331451013,11515.407290860378,26342.12749192186
2018-07-03,13580.718011498002,9495.773171725774,11387.586269931828,26426.42229989601
2018-07-05,13766.773848255525,9586.932594174341,11542.4574432029,26709.185018504897
2018-07-06,13823.217621033373,9609.941232400359,11686.738161242936,27187.279430336137
2018-07-09,13785.894933456582,9717.572574203245,11783.738087981252,27293.30982011445
2018-07-10,13919.618114311112,9785.595582222666,11800.235321304426,27356.08443270071
2018-07-11,13894.562801705351,9637.833088931104,11730.61393290873,27159.120624785268
2018-07-12,13866.77367610194,9694.696304155797,11944.111106487668,27501.32554465756
2018-07-13,13897.280578189364,9750.9255427199,11939.333462045073,27504.075677212026
2018-07-16,13818.066078893684,9710.946747994749,11897.545794927915,27303.29592476838
2018-07-17,13936.90144717217,9789.605416653507,11997.48517960531,27581.789543201015
2018-07-18,13847.705277910269,9817.016311820136,11984.287945907745,27548.691395749174
2018-07-19,13867.092065299345,9801.309085721223,11973.502086756427,27397.173593072555
2018-07-20,13951.681326897671,9785.626991184068,11972.304736547752,27345.118963245717
2018-07-23,13865.180902670905,9705.384849856358,12023.785646914906,27397.074689275883
2018-07-24,13858.24831221957,9783.027928655209,12049.035596773429,27558.71742994261
2018-07-25,13952.484400742662,9847.595912984332,12226.156420045998,27892.177910844915
2018-07-26,13966.436885143403,9950.995670070668,12081.887774289455,27802.92294153021
2018-07-27,13937.107367684603,9939.054475266583,11839.041830026237,27485.969619996766
2018-07-30,13925.957681790454,9863.517661254557,11623.57126871976,27436.49487468077
2018-07-31,13987.231895590332,10042.047330923264,11685.176196443976,27779.45106061428
2018-08-01,13843.163407065751,9925.559581884554,11782.16315887446,27873.90119422037
2018-08-02,13935.912601893091,9928.53724975912,11948.29165941459,27999.33374959436
2018-08-03,14164.461568564137,9965.272837583228,11969.798584401537,28060.932283843467
2018-08-06,14160.212230093568,9981.217274123363,12059.57207378455,28142.30898746661
2018-08-07,14072.418914266987,10016.151534582796,12106.604404872309,28131.052063871626
2018-08-08,13949.988869712864,9976.086928444465,12127.185632360592,28091.668590982208
2018-08-09,14011.3688207396,9932.19214595931,12134.461943740007,28066.386089250325
2018-08-10,13914.690375876497,9829.89056685593,12051.947602522574,27970.960376546875
2018-08-13,13861.814552448166,9772.877201568164,12016.996954475258,27937.39522409502
2018-08-14,13967.164343046772,9821.741587576003,12091.502335593004,28010.032451677667
2018-08-15,13961.577477309555,9741.20330655788,11966.959861536398,27942.808373793643
2018-08-16,14048.139257668874,9868.81306987379,11999.270653162544,28222.23645753158
2018-08-17,14159.119557804459,9911.248966074247,12025.669048599502,28380.28098169376
2018-08-20,14194.517356698969,9968.734210077477,12020.858780980063,28442.717599853484
2018-08-21,14062.508345281669,10026.552868495926,12056.921357323003,28451.25041513344
2018-08-22,13973.914542706394,9955.364343129606,12123.23442478828,28556.520041669435
2018-08-23,13936.184973441086,9894.636620636515,12142.631599867942,28507.973957598595
2018-08-24,13911.099840488892,9967.856931629225,12281.057600106438,28607.75186645019
2018-08-27,13933.357600233676,10081.4905006498,12396.49954154744,28747.929850595796
2018-08-28,13846.970783112227,10075.441606349408,12423.771840538844,28750.804643580854
2018-08-29,13888.511695461562,10095.592489562106,12536.828164287748,28989.436322122576
2018-08-30,13799.62522061061,10009.77995340083,12502.97872824417,28998.13315301921
2018-08-31,13827.22447105183,10005.77604141947,12524.233792082186,29032.930912802836
2018-09-04,13809.249079239464,9953.74600600409,12490.418360843563,28838.410275687056
2018-09-05,13930.77047113677,10028.39910104912,12316.801545627837,28844.17795774219
2018-09-06,13986.493553021317,10029.401940959226,12228.120574499317,28705.72590354503
2018-09-07,13937.540825585744,9997.307854748156,12204.887145407767,28725.81991167751
2018-09-10,13986.322218475294,10018.302201243127,12247.604250416694,28757.418313580358
2018-09-11,13931.77556182324,10016.298540802878,12334.562240594654,28766.045539074432
2018-09-12,14122.64088702022,10046.347436425285,12286.457447856335,28860.97348935338
2018-09-13,14133.938999729835,10108.634790531121,12416.693896803612,29158.241516293718
2018-09-14,14128.285424129943,10153.112783609458,12432.835598869458,29082.430088351353
2018-09-17,14148.065023723726,10172.403697898317,12246.343064886416,28881.761320741727
2018-09-18,14051.858181562404,10238.524321934656,12319.821123275735,29092.598178383145
2018-09-19,14015.32335029034,10270.263747332654,12284.093642018235,28979.13704548745
2018-09-20,14169.491907143532,10354.479910060782,12411.848215895225,29286.315898169614
2018-09-21,14183.661399050674,10371.047077916879,12363.442007853233,29289.24452975943
2018-09-24,13975.161576484628,10247.631617689667,12419.077496888573,29426.903979049297
2018-09-25,13903.888252444556,10203.566801733601,12448.883282881105,29421.01859825349
2018-09-26,13905.2786412698,10148.46754100424,12407.801968047597,29435.729107552615
2018-09-27,13887.20177903615,10130.200299430433,12492.17502143032,29547.584878161317
2018-09-28,13924.697223839546,10133.239359520261,12517.15937147318,29645.09190825925
2018-10-01,13874.568313833723,10184.918880253816,12527.173098970357,29636.198380686776
2018-10-02,13891.217795810324,10218.529112558654,12493.349731603137,29520.6172070021
2018-10-03,13810.648732594624,10213.419848002375,12548.32047042219,29499.952774957197
2018-10-04,13802.362343355066,10130.691147233556,12316.17654171938,29122.353379437744
2018-10-05,13825.82635933877,10053.69789451458,12169.614040872919,29072.8453786927
2018-10-08,13994.501440922702,10055.708634093482,12034.53132501923,28976.904988943013
2018-10-09,13928.727284150365,9875.711449543209,12041.752043814242,28997.18882243527
2018-10-10,13690.546047591393,9557.713540867917,11492.648150616313,28225.863599758493
2018-10-11,13401.675525987215,9350.311157031083,11375.423139480026,27534.32994156441
2018-10-12,13459.30273074896,9397.062712816238,11678.009394990195,27983.13951961191
2018-10-15,13556.209710410352,9403.640656715208,11541.37668506881,27776.06428716678
2018-10-16,13728.373573732562,9588.892377652499,11894.542811631914,28603.79100292435
2018-10-17,13740.729109948921,9538.071248050941,11849.343548947712,28778.274128042187
2018-10-18,13700.88099553007,9372.108808334855,11592.212793935547,28389.767427313618
2018-10-19,13824.18892448984,9380.543706262355,11533.092508686475,28060.446125156777
2018-10-22,13727.41960201841,9336.455150842921,11616.13077474902,27833.156511543006
2018-10-23,13768.601860824463,9204.811133216037,11566.181412417598,27668.9408881249
2018-10-24,13775.486161754874,8964.565562639098,11038.763540011356,26634.12249890903
2018-10-25,13815.435071623962,9062.279327271863,11379.861333397706,26921.771021897246
2018-10-26,13583.33576242068,8962.594254671872,11169.333898729848,26692.93596821112
2018-10-29,13759.919127332148,8846.976788786606,10944.83028736538,26700.943849001582
2018-10-30,14021.357590751459,9058.419534038605,11142.931715566692,27034.7056471141
2018-10-31,13897.969643952845,9141.756993751762,11412.590663083407,27045.519529372945
2018-11-01,13981.357461816562,9405.953770871187,11533.56412411209,27626.998199254464
2018-11-02,13870.904737868212,9414.41912926497,11360.56066225041,27444.660011139382
2018-11-05,14059.54904230322,9449.252480043251,11302.621802872933,27628.539233214015
2018-11-06,14129.846787514734,9540.91022909967,11378.34936895218,27650.642064600583
2018-11-07,14203.321990809813,9680.207518444526,11690.11614166147,28388.91420772542
2018-11-08,14214.684648402459,9641.486688370747,11630.496549338997,28369.04196778001
2018-11-09,14207.57730607826,9568.211389539129,11426.962859725565,28178.969386595883
2018-11-12,14093.916687629633,9410.335901611734,11048.730389068649,27708.380597839732
2018-11-13,14012.17197084138,9420.687271103508,11055.35962730209,27508.880257535286
2018-11-14,13912.685549848407,9407.498308923963,10960.283534507293,27233.791454959934
2018-11-15,13902.946669963512,9513.803039814804,11203.601828973355,27625.958051911355
2018-11-16,13937.70403663842,9534.733406502397,11177.833544766716,27940.893973703147
2018-11-19,13894.497154124841,9347.85263173495,10731.837986330524,27569.280083852896
2018-11-20,13683.300797382144,9198.28698962719,10570.860416535566,27301.858067039524
2018-11-21,13609.410973076281,9247.037910672214,10673.397762575962,27168.07896251103
2018-11-23,13618.937560757433,9228.543834850869,10600.818657790445,27208.8310809548
2018-11-26,13638.004073342494,9328.212108267257,10831.916504530278,27448.2687944672
2018-11-27,13699.375091672535,9265.713087141865,10818.918204724841,27601.979099716216
2018-11-28,13840.478655116762,9449.174206267275,11170.5330463784,28314.110160488897
2018-11-29,13841.862702982273,9462.40305015605,11134.78734062999,28362.24414776173
2018-11-30,13966.439467309112,9572.16692553786,11232.773469227532,28782.0053611486
2018-12-03,13974.819330989496,9691.819012107084,11411.37456738825,28888.49878098485
2018-12-04,13685.540570838013,9333.22170865912,10978.883471284234,28137.397812679243
2018-12-06,13633.535516668828,9253.889324135518,11026.092670210757,28173.97642983573
2018-12-07,13418.12565550546,9043.826036477642,10673.257704764013,27466.809621446853
2018-12-10,13385.922153932248,9053.774245117767,10816.279358007852,27639.850522061966
2018-12-11,13456.86754134809,9026.612922382414,10841.15680053127,27728.298043732568
2018-12-12,13446.102047315011,9097.020503176996,10951.736599896689,27944.578768473682
2018-12-13,13434.000555472427,9077.916760120324,10944.070384276762,27869.1284057988
2018-12-14,13209.652746196036,8984.414217491085,10708.772871014811,26916.00421432048
2018-12-17,12971.878996764506,8772.382041958295,10442.124426526541,26321.160521184
2018-12-18,12791.569878709479,8829.402525231024,10540.280396135891,26136.91239753571
2018-12-19,12644.46682510432,8679.302682302095,10335.798956450855,25750.08609405218
2018-12-20,12467.44428955286,8536.962118312342,10148.720995339094,25502.885267549278
2018-12-21,12279.185880780611,8443.909231222737,9827.006539786846,25112.691122955774
2018-12-24,11974.662070937251,8164.415835669264,9600.00268871777,24517.52034334172
2018-12-26,12288.398217195807,8544.877613611452,10176.002850040837,25694.36131982212
2018-12-27,12369.501645429298,8673.050777815622,10257.410872841165,25933.318880096467
2018-12-28,12360.842994277496,8647.031625482176,10238.947533270051,26000.745509184715
2018-12-31,12385.564680266052,8738.690160712285,10310.62016600294,26416.75743733167
2019-01-02,12350.885099161307,8766.653969226565,10321.961848185545,26157.87321444582
2019-01-03,12259.488549427513,8531.707642851292,9871.924311604656,25600.710514978124
2019-01-04,12579.461200567572,8850.79350869393,10311.224943471063,26486.495098796368
2019-01-07,12553.04433204638,8904.783349096964,10408.150457939691,26796.387091452285
2019-01-08,12711.212690630164,9015.202662625767,10527.844188205998,27053.63240753023
2019-01-09,12609.522989105122,9046.755871944957,10633.122630088057,27134.793304752817
2019-01-10,12667.526794855004,9139.93745742599,10679.908369660445,27205.343767345174
2019-01-11,12720.730407393396,9140.851451171731,10654.276589573261,27221.666973605577
2019-01-14,12691.472727456392,9099.717619641458,10563.715238561888,26835.119302580377
2019-01-15,12803.157687458008,9094.257789069674,10747.523883712865,27339.619545468886
2019-01-16,12732.74032017699,9105.170898416558,10747.523883712865,27216.591257514276
2019-01-17,12848.608257090602,9241.748461892805,10837.803084336054,27545.912011730197
2019-01-18,13058.040571681178,9397.934010898793,11001.453910909528,27791.070628634592
2019-01-22,12923.542753792863,9210.915124081906,10789.125850428974,27518.718136473974
2019-01-23,12992.037530387966,9247.758784578235,10825.808878320433,27433.410110250905
2019-01-24,12816.64502372773,9288.448923230379,10909.1676066835,27224.916193412995
2019-01-25,12865.348274817896,9401.768000093789,11074.986954305092,27265.753567703116
2019-01-28,12918.09620274465,9345.357392093227,10938.76461476714,26854.0406888308
2019-01-29,12952.97506249206,9437.87643027495,10834.846350926853,27039.33356958373
2019-01-30,13078.618920598234,9571.894275584853,11140.38901802299,27409.772439487027
2019-01-31,13285.261099543686,9582.423359287997,11270.73156953386,27823.66000332328
2019-02-01,13265.333207894371,9599.671721334716,11296.654252143788,27962.778303339892
2019-02-04,13325.027207329895,9681.268930966062,11479.660051028517,27898.463913242213
2019-02-05,13338.352234537224,9753.878447948307,11586.420889503082,27904.04360602486
2019-02-06,13321.012376632327,9764.607714241052,11566.723973990927,27926.36684090968
2019-02-07,13314.351870444012,9663.055794012946,11403.633165957655,27560.531435293764
2019-02-08,13419.53525022052,9681.41560002157,11475.476054903189,27731.406730192586
2019-02-11,13450.400181296027,9720.141262421655,11470.885864481228,27748.0455742307
2019-02-12,13588.939303163375,9887.327692135308,11639.507886689102,28069.922902891776
2019-02-13,13591.657091024008,9922.922071826995,11646.491591421114,28120.448764116984
2019-02-14,13360.5989204766,9869.33829263913,11669.784574603957,28179.50170652163
2019-02-15,13462.139472272222,10009.482896394606,11745.638174338881,28579.650630754237
2019-02-19,13450.023546747176,10030.502810477034,11756.209248695784,28465.33202823122
2019-02-20,13525.34367860896,10113.755983803992,11755.033627770916,28471.025094636865
2019-02-21,13582.150122059118,10072.289584270397,11725.646043701488,28246.103996389233
2019-02-22,13435.462900740878,10141.78838240186,11871.044054643387,28562.460361148795
2019-02-25,13362.911401076879,10168.157032196104,11937.521901349392,28710.98515502677
2019-02-26,13348.212198535695,10120.366694144783,11948.265671060604,28633.465495108198
2019-02-27,13381.582729032034,10139.595390863658,11963.798416432985,28739.4093174401
2019-02-28,13463.210383679128,10080.785737596649,11907.56856387575,28736.535376508356
2019-03-01,13527.833793520787,10111.028094809437,12005.21062609953,29158.962446543028
2019-03-04,13483.19194200217,10088.783833000856,11959.590825720352,28931.52253945999
2019-03-05,13458.922196506564,10040.357670602452,11959.590825720352,28879.445798888963
2019-03-06,13446.809166529709,9960.034809237633,11890.225198931174,28348.063996189405
2019-03-07,13409.158100863426,9888.322558611122,11780.835127101007,28155.297161015314
2019-03-08,13358.203300080144,9871.512410261483,11779.657043588297,28037.04491293905
2019-03-11,13551.897247931305,9956.40741698973,12029.38577291237,28365.07833842044
2019-03-12,13507.175987013132,9894.677691004394,12094.344456086097,28546.61483978633
2019-03-13,13566.60756135599,9952.06682161222,12172.957695050656,28794.970388892467
2019-03-14,13539.474346233277,9909.272934279286,12160.784737355605,28682.670004375785
2019-03-15,13567.907242360367,9945.93724413612,12239.829838148416,28903.52656340948
2019-03-18,13645.24431364182,9981.74261821501,12270.429412743786,28822.596689031932
2019-03-19,13608.402153994986,9966.770004287688,12317.057044512212,28986.885490159417
2019-03-20,13544.44266387121,9912.949446264534,12335.53263007898,28879.634013845825
2019-03-21,13725.938195567085,10015.052825561059,12594.578815310637,28954.721062281824
2019-03-22,13662.798879867476,9740.640378140686,12283.492718572463,28364.044752611277
2019-03-25,13711.984955835,9769.862299275108,12247.870589688602,28389.572392888625
2019-03-26,13828.536827959597,9837.274349140105,12300.536433224263,28699.018731971108
2019-03-27,13778.754095378941,9839.241804009933,12202.132141758468,28432.117857763777
2019-03-28,13882.094751094284,9913.036117540008,12238.738538183741,28562.90559990949
2019-03-29,13957.058062750195,9994.323013703837,12355.006554296488,28879.953852068487
2019-04-01,13940.309593074895,10161.228208032691,12527.976646056639,28891.505833609313
2019-04-02,13870.60804510952,10139.889628795823,12585.605338628498,28957.956297026612
2019-04-03,13758.256119944133,10168.28131975645,12666.15321279572,28940.581523248395
2019-04-04,13866.946343291693,10252.678054710428,12623.088291872215,28778.5142667182
2019-04-05,13891.906846709619,10292.663499123799,12667.269100893767,29000.108826571934
2019-04-08,13925.247423141722,10270.019639425727,12704.004181286358,28942.10860891879
2019-04-09,13896.004403553125,10152.941415536274,12659.540166651857,28742.40805951725
2019-04-10,13943.250818525206,10179.339063216667,12750.688855851751,28891.86858142674
2019-04-11,13954.405419180026,10244.486833221254,12754.514062508506,28585.614774463615
2019-04-12,13994.873194895647,10357.176188386686,12837.418403914811,28431.25245468151
2019-04-15,14078.84243406502,10324.033224583849,12829.715952872462,28428.409329436043
2019-04-16,14045.053212223265,10399.398667123312,12855.375384778208,28007.668871360387
2019-04-17,14136.346058102716,10383.799569122628,12870.801835239943,27089.017332379768
2019-04-18,14117.968808227182,10439.872086795891,12905.55300019509,27013.168083849105
2019-04-22,14082.673886206616,10393.93664961399,12968.790209896044,26996.960182998795
2019-04-23,14203.784881627991,10436.551789877407,13143.868877729641,27499.10364240257
2019-04-24,14222.249801974109,10410.460410402715,13114.952366198637,27430.355883296565
2019-04-25,14077.182853993972,10256.385596328755,13156.920213770474,27707.40247771786
2019-04-26,14216.546964248513,10367.154560769104,13143.763293556704,27923.52021704406
2019-04-29,14263.461569230534,10371.301422593411,13179.251454449306,27836.957304371223
2019-04-30,14393.259069510534,10398.266806292153,13076.453293104601,27962.22361224089
2019-05-01,14259.401760164086,10263.089337810356,13022.839834602873,27836.393605985806
2019-05-02,14206.641973651478,10227.16852512802,12979.864463148684,27983.926492097533
2019-05-03,14335.922415611709,10357.053565397146,13142.112768938043,28286.152898212185
2019-05-06,14290.047463881752,10238.983154751619,13064.574303601308,28396.468894515212
2019-05-07,14134.28594652544,10029.08400007921,12790.218243225681,27800.14304773039
2019-05-08,14100.36366025378,10015.0432824791,12762.079763090585,27794.583019120844
2019-05-09,14091.903442057628,9965.969570394953,12686.78349248835,27758.45006119599
2019-05-10,14190.54676615203,10020.782403032126,12713.425737822576,27694.60562605524
2019-05-13,13986.202892719442,9761.244138793594,12243.02898552314,27165.638658597585
2019-05-14,14093.896654993383,9835.429594248426,12393.618242045075,27347.648437610187
2019-05-15,14199.600879905835,9861.985254152896,12552.25655554325,27511.73432823585
2019-05-16,14294.738205801203,9949.756922914856,12677.779121098683,27767.593457488445
2019-05-17,14270.43715085134,9848.269402301125,12542.126884502926,27625.978730855255
2019-05-20,14199.084965097083,9768.498420142485,12318.877025958775,27523.76260955109
2019-05-21,14196.245148104064,9889.62780055225,12475.32676418845,27776.98122555896
2019-05-22,14265.806749329773,9827.323145408773,12424.177924455278,27915.86613168675
2019-05-23,14225.86249043165,9688.757889058508,12217.936570909322,27756.745694736135
2019-05-24,14157.578350477577,9708.135404836625,12219.158364566412,27815.03486069508
2019-05-28,13856.021931612406,9618.820559112128,12181.278973636256,27492.380456311013
2019-05-29,13718.847314489443,9578.421512763856,12081.392486052438,27156.973414744018
2019-05-30,13722.962968683789,9604.283250848319,12147.840144725727,27292.758281817736
2019-05-31,13585.733338996952,9445.812577209323,11958.333838468006,27011.642871515014
2019-06-03,13781.367899078507,9476.039177456394,11676.117159880161,27176.413893031255
2019-06-04,13923.315988439015,9690.197662866909,12026.400674676566,27662.871701716515
2019-06-05,14048.625832334965,9784.192580196719,12147.8673214908,27809.484921735613
2019-06-06,14138.537037661908,9833.113543097701,12249.909406991323,27865.103891579085
2019-06-07,14267.197724704632,9922.594876339892,12476.532731020661,28199.485138278033
2019-06-10,14262.91756538722,9937.478768654402,12606.288671423275,28222.044726388653
2019-06-11,14309.985193352999,9911.6413238559,12602.50678482185,28148.667410100043
2019-06-12,14295.675208159646,9884.87989228149,12538.234000219258,28390.7459498269
2019-06-13,14332.84396370086,9965.935907398198,12607.194287220464,28345.320756307177
2019-06-14,14319.944404133528,9913.116447088987,12516.422488352477,28226.270409130688
2019-06-17,14268.392604278646,9881.394474458302,12585.262812038416,28500.065232099256
2019-06-18,14225.58742646581,10032.579809917515,12787.885543312235,28773.66585832741
2019-06-19,14283.912334914321,10032.579809917515,12841.594662594147,28983.713619093203
2019-06-20,14406.753980994583,10183.068507066277,12998.262117477796,29122.835444464847
2019-06-21,14367.855745245897,10133.171471381651,12968.366114607597,29183.993398898223
2019-06-24,14339.120033755406,10140.264691411618,12960.585094938831,29008.889438504833
2019-06-25,14300.404409664265,10093.619473831124,12723.40638770145,28800.0254345476
2019-06-26,14165.980608213422,10079.488406567762,12809.92555113782,28428.505106441935
2019-06-27,14202.812157794775,10107.71097410615,12873.975178893508,28650.247446272184
2019-06-28,14253.942281562837,10203.73422836016,12916.459296983858,28853.66420314072
2019-07-01,14336.615146795903,10237.406551313748,13081.78997598525,29021.015455518937
2019-07-02,14411.165545559243,10216.93173821112,13132.808956891593,29073.253283338872
2019-07-03,14592.746231433288,10295.602112595347,13233.931585859658,29337.81988821726
2019-07-05,14546.049443492702,10253.390143933706,13223.34444059097,29067.91194524566
2019-07-08,14518.411949550065,10188.793786026923,13112.268347290006,28768.51245220963
2019-07-09,14412.42754231835,10130.71766144657,13177.829689026456,28906.601311980234
2019-07-10,14501.784593080723,10118.560800252833,13279.29897763196,28999.102436178575
2019-07-11,14482.932273109718,10168.141748174072,13295.234136405119,28694.6118605987
2019-07-12,14527.82936315636,10312.529360998144,13373.67601780991,28335.929212341216
2019-07-15,14535.093277837937,10299.123072828846,13403.098105049092,28463.44089379675
2019-07-16,14530.732749854587,10336.199915891031,13311.957037934757,28295.506592523347
2019-07-17,14484.234405055053,10235.938776706887,13270.689971117159,28337.949852412134
2019-07-18,14649.354677272682,10227.750025685522,13337.043420972743,28587.323811113358
2019-07-19,14576.107903886319,10278.888775813948,13237.015595315448,28284.298178715555
2019-07-22,14513.430639899609,10277.860886936367,13378.651662185322,28264.499169990453
2019-07-23,14738.388814818054,10400.16743149091,13446.882785662468,28394.51586617241
2019-07-24,14683.856776203227,10408.487565436102,13570.594107290564,28559.20405819621
2019-07-25,14669.172919427025,10359.567673878551,13485.099364414635,28327.87450532482
2019-07-26,14793.860889242154,10384.43063629586,13675.239265452881,28497.84175235677
2019-07-29,14802.737205775698,10371.969319532305,13630.110975876887,28523.489809933886
2019-07-30,14718.361603702777,10460.13105874833,13557.87138770474,28446.476387447063
2019-07-31,14481.395981883163,10300.09105354948,13385.686421080889,28233.12781454121
2019-08-01,14388.715047599111,10130.139551165914,13301.35659662808,28244.421065667026
2019-08-02,14398.78714813243,10047.072406846353,13073.90339882574,28125.794497191226
2019-08-05,14034.497833284679,9756.712014288494,12573.172898650713,27433.89995256032
2019-08-06,14120.108270067714,9883.549270474243,12760.513174840607,27856.38201182975
2019-08-07,14218.949027958186,9925.060177410234,12820.487586762358,27836.88254442147
2019-08-08,14419.436209252397,10102.718754585878,13153.820264018179,28262.786847351123
2019-08-09,14305.522663199303,10005.732654541853,12990.712892744354,28302.354748937418
2019-08-12,14203.953452290587,9865.652397378266,12820.534553849402,28019.331201448043
2019-08-13,14337.47061474212,9987.986487105756,13092.329886391011,28355.56317586542
2019-08-14,14067.926167184967,9701.331274925822,12678.612261981056,27575.78518852912
2019-08-15,14156.554102038232,9737.226200643048,12659.594343588085,27619.90644483077
2019-08-16,14327.848406672894,9899.837878193786,12877.339366297801,28001.061153769435
2019-08-19,14418.113851634933,10027.545786822486,13056.33438348934,28309.072826460895
2019-08-20,14276.81633588891,9948.328175106588,12980.607644065101,28054.291171022745
2019-08-21,14336.778964499643,10029.904466142461,13120.798206621004,28292.752645976438
2019-08-22,14399.86079194344,10058.991189094273,13082.747891821804,28182.41091065713
2019-08-23,14110.423590025377,9796.451519058912,12673.257882807782,27477.8506378907
2019-08-26,14248.705741207626,9877.762066667101,12832.94093213116,27815.828200736756
2019-08-27,14057.773084275444,9853.067661500434,12805.991756173684,27715.691219214103
2019-08-28,14213.814365510903,9960.466099010788,12820.078347105476,27912.472626870527
2019-08-29,14256.455808607434,10099.912624396939,13046.993733849244,28088.32120441981
2019-08-30,14270.712264416039,10126.17239722037,13037.860838235549,28057.42405109495
2019-09-03,14289.264190359781,10020.86020428928,12855.330786500252,27855.410597927068
2019-09-04,14395.004745368446,10159.148075108473,13053.302880612357,27891.622631704377
2019-09-05,14366.21473587771,10291.217000084882,13318.284929088788,28159.38220896874
2019-09-06,14459.595131660913,10314.886799185077,13275.666417315704,28207.253158723986
2019-09-09,14466.824929226743,10323.138708624423,13199.995118737004,27826.455241081214
2019-09-10,14478.398389170123,10383.012913134446,13188.115123130141,27982.28339043127
